tune,bear,val
91.6638518746456,Sloth,H
5.2938831377079225,Panda,4
63.32944109493261,Polar,H
69.62071505720128,Polar,j
31.428100996889874,Brown,0
76.70580586104566,Kodiak,r
55.93621733904076,Kodiak,d
83.41648490327393,Sloth,2
91.31131179590777,Sloth,R
0.8055871198909159,Kodiak,C
62.146356419087844,Sun,y
61.454026959508624,Panda,T
70.2425049391463,Spectacled,d
93.8772400632718,Sun,d
56.33238634662964,Kodiak,L
40.8847037746765,Black,Z
44.65165418281226,Brown,z
42.22594980928385,Kodiak,R
50.54781828858365,Polar,Y
82.76645623777024,Polar,p
55.04047321732215,Spectacled,C
15.502333385433886,Kodiak,A
8.646055396679609,Grizzly,V
74.79800420679635,Kodiak,L
48.18344233054782,Brown,B
14.671607567196643,Spectacled,X
47.27222166268443,Spectacled,j
80.04014817356806,Grizzly,s
50.14279878733344,Kodiak,2
50.01219515603786,Sun,P
8.946844201581715,Sloth,1
95.37370890210826,Grizzly,o
44.0910338418659,Sloth,o
68.60113288076461,Grizzly,o
88.0940763180435,Sloth,B
8.664236443968253,Sloth,d
38.39260293836632,Brown,S
58.57464228305117,Sloth,H
24.50063754401579,Spectacled,U
90.11861343458386,Panda,S
70.55463057495992,Panda,d
61.89983036714556,Panda,y
45.2260902595588,Kodiak,L
4.425014998416099,Sun,T
78.94778051360899,Polar,l
26.1105549966651,Sun,P
37.14855701886701,Grizzly,M
96.30837741172414,Polar,O
7.297410242915547,Panda,d
31.985863655562007,Grizzly,r
0.08422753285918239,Panda,t
77.39873955635385,Sun,Y
54.94682687667475,Sloth,w
92.5489928793538,Spectacled,Y
35.3977213505716,Sun,f
24.44449170137527,Kodiak,z
76.39016693615415,Panda,P
96.18130541471191,Spectacled,G
27.15549973317183,Brown,T
89.63838642200963,Spectacled,x
3.608788305644073,Panda,C
68.81913147098051,Sloth,p
57.62530467155952,Polar,q
70.86498849029536,Black,y
18.353689279047337,Spectacled,v
67.14264774597237,Kodiak,A
78.39620178055122,Sloth,U
53.8285277890355,Grizzly,K
51.88516436135983,Grizzly,0
23.10894212224792,Sloth,P
39.54623881481986,Spectacled,o
48.13048754891679,Spectacled,{
52.57504984668664,Grizzly,P
9.419321903938283,Grizzly,m
38.378218922335726,Sun,3
12.619786284279533,Panda,a
92.26153682056155,Brown,g
46.474398149927296,Brown,S
94.6721035702247,Brown,q
56.14146002516633,Grizzly,R
17.318770782045124,Polar,a
59.270350550994365,Sun,2
63.55623769004303,Kodiak,N
71.25139887605026,Spectacled,R
57.54334914129444,Panda,R
22.026804341947383,Grizzly,k
4.130877619689366,Brown,z
24.0658161166047,Spectacled,J
75.37400519595377,Panda,7
49.63934598559653,Panda,f
50.08793777573732,Polar,m
8.144324560211768,Sloth,D
56.84747927176777,Sloth,X
58.34952129913601,Grizzly,7
42.946757327929916,Panda,V
31.015938167647228,Panda,B
24.920462090497164,Brown,g
2.300340491170716,Sloth,T
49.769443915579835,Grizzly,S
11.636682553083432,Black,A
16.331178491064346,Polar,t
31.85418572016665,Polar,P
49.27889207378221,Sloth,p
30.097965764214884,Spectacled,A
33.32459393340565,Black,u
46.646801360972354,Sun,f
99.1808874816322,Grizzly,{
0.36889953782385243,Grizzly,d
54.584676633646865,Sun,t
34.900117609454576,Panda,R
70.04561307297833,Grizzly,I
59.109149281079134,Sun,Z
18.774817592322503,Spectacled,y
94.06330201761256,Sloth,5
33.48964505924389,Panda,4
54.82052902381479,Black,J
7.759133540448104,Spectacled,L
62.13568143571525,Sloth,i
10.806948305616348,Brown,V
85.50809935116159,Black,p
71.3192767405934,Brown,H
31.71092111321482,Brown,q
57.55026781254406,Kodiak,g
52.88035611598269,Sun,G
82.43220839828498,Polar,A
16.787500626825835,Spectacled,f
3.012846632160038,Grizzly,j
57.941902605172466,Spectacled,U
51.46730545181239,Grizzly,s
88.832569333519,Spectacled,m
26.515640115361418,Sun,y
70.41959137020682,Panda,3
28.698211282614096,Spectacled,D
74.77781463475732,Sun,X
92.42263329942777,Grizzly,a
39.936517206395315,Black,g
31.511388103091463,Sun,b
44.096746075941695,Brown,s
94.22741686447631,Kodiak,R
80.99640048266112,Sun,O
28.94967078909757,Polar,E
87.08746508712379,Kodiak,Q
99.75317816879435,Grizzly,R
55.183193647901554,Sun,7
76.06427700900007,Sun,7
8.407887565652716,Brown,x
39.41158889903138,Panda,Q
58.527202344200205,Sloth,K
28.7300799126163,Black,i
15.252617363526378,Brown,p
76.04592440162648,Panda,z
59.843394967631546,Kodiak,9
94.79925992977061,Panda,s
74.4225030660557,Sun,8
32.98505373268442,Grizzly,1
56.96715323924531,Black,y
5.668911197470361,Grizzly,8
47.658747021055035,Spectacled,N
60.64634798828342,Sloth,a
77.66452507620262,Polar,9
32.5058178242984,Black,Q
29.519164959067968,Black,A
84.8905876528928,Black,t
49.9007878864009,Polar,e
77.65256971592805,Kodiak,K
84.03768445570523,Grizzly,n
83.90248822196105,Panda,p
7.705528094265446,Spectacled,s
33.89927012579399,Panda,j
54.75285324073821,Grizzly,F
93.3526070743657,Sun,8
17.563911248230124,Grizzly,N
53.9220658568238,Panda,2
39.28958757998362,Sun,F
9.514846708560032,Black,X
50.831885482395364,Polar,m
62.825579814503804,Black,0
61.310945111938445,Polar,l
39.08933479502035,Panda,{
22.876990028915124,Sun,u
90.95274156471767,Kodiak,4
28.99956342204083,Brown,j
32.469908257787694,Sun,u
90.15835836951453,Grizzly,s
13.75336559404985,Brown,}
76.21497580853791,Polar,b
32.06838830671762,Grizzly,w
63.96393274601305,Kodiak,W
74.4889241394563,Spectacled,z
91.23684995642644,Black,Z
21.941060086152863,Kodiak,U
7.590530977585486,Brown,N
15.028054748009822,Sun,S
4.709374807533672,Grizzly,H
25.02474230791568,Polar,b
25.76736733850653,Black,G
23.261921259732944,Black,Y
83.29529838119723,Sloth,J
8.29322585540664,Panda,X
28.306453964506616,Polar,M
16.30010987305457,Kodiak,g
63.66510961982613,Black,t
34.511286157054464,Brown,3
8.719379796035753,Sun,m
4.799500951067115,Sun,t
37.91776839638853,Kodiak,p
62.47602036000214,Grizzly,r
92.48702626123517,Kodiak,0
19.636048026985453,Grizzly,g
9.194399592215918,Kodiak,E
5.723417948009635,Polar,C
81.07510536836016,Panda,F
18.105945089566823,Sun,o
43.73278200824284,Polar,z
66.94132763074325,Spectacled,6
73.18153307330458,Sloth,X
31.17932919517329,Black,}
60.04011412516471,Grizzly,Y
33.712429494444876,Spectacled,m
25.342163113906768,Sun,W
27.96822502597358,Sun,r
72.00041575685655,Panda,0
97.03940119271854,Kodiak,f
76.5757706347052,Kodiak,6
16.437377980126943,Brown,n
71.52684912595404,Sloth,T
83.04196054197087,Sloth,V
84.99525263629323,Spectacled,V
40.1943557322196,Spectacled,q
86.35965081856493,Panda,9
98.77208749757868,Kodiak,b
26.97831256537847,Brown,A
16.22644525950536,Sloth,T
46.40174811341113,Kodiak,E
49.076258419203235,Grizzly,}
56.277981670839914,Polar,V
20.86183144479049,Sloth,3
2.124070794322064,Kodiak,v
31.436209214476662,Black,m
53.4920284339404,Kodiak,0
94.03681989730063,Spectacled,O
63.70349855934915,Polar,c
40.638557866634336,Black,O
87.1398285749878,Brown,4
85.01259929951091,Brown,x
47.99854703329759,Polar,x
58.11321601583758,Spectacled,A
13.487222063848803,Brown,a
10.98806657638367,Polar,A
77.79943683793526,Spectacled,7
68.25278479577413,Black,W
13.610988328409457,Sun,N
92.60509706320677,Kodiak,U
3.8046770075219505,Polar,7
80.98997825128272,Sun,6
41.79713843250138,Brown,g
3.329521131301083,Panda,g
21.03625925202348,Sun,2
13.949168043610594,Black,X
71.72956236524244,Brown,J
26.355948452462062,Grizzly,{
94.21345809579526,Sun,0
10.573812647246417,Panda,9
2.471057363607221,Kodiak,f
27.453405847763012,Polar,c
4.337468906665243,Panda,Z
35.52141139135602,Spectacled,V
48.764528454109545,Brown,b
26.633787556121437,Polar,O
61.21464521072808,Polar,u
6.384044102761721,Grizzly,V
3.7688083371184122,Black,g
7.588433195387079,Black,W
13.625795080893877,Panda,u
36.26437066492193,Spectacled,1
93.35865182960745,Sun,4
81.41801495900798,Sloth,Z
79.39612193173728,Panda,e
87.69352577133242,Polar,z
68.93905801242686,Kodiak,p
21.36639154899831,Sloth,N
47.35947489157785,Kodiak,U
60.76426457491675,Brown,a
92.01768708495861,Polar,A
16.70308960137783,Sun,p
80.25972161527766,Polar,w
91.3536019699467,Spectacled,{
3.309474378347965,Polar,q
91.01326663829802,Black,T
73.78754349733283,Kodiak,w
76.78868696194648,Sloth,a
90.05114932026471,Spectacled,j
8.424485308075457,Black,s
86.74862485139843,Panda,6
2.923361345277109,Grizzly,F
1.5949166592099218,Kodiak,8
28.851198083016328,Panda,6
15.926560845839555,Panda,X
33.05224309564997,Sun,5
0.03188693947243637,Spectacled,x
53.54564757194669,Sloth,4
37.82159289913507,Black,P
77.34530112993883,Brown,a
47.71457865017146,Spectacled,L
9.984647150742775,Grizzly,i
72.59454677829778,Panda,9
66.64972903424473,Sloth,a
39.217687544990135,Sun,n
40.36929434970027,Black,H
5.496165138490905,Kodiak,5
80.09149623402344,Sun,i
64.36868060019808,Sun,H
58.61873832876493,Sun,X
78.55194734332545,Kodiak,1
60.44416958923665,Polar,E
44.60393034106788,Spectacled,M
59.66334750592208,Grizzly,h
31.68747679004801,Brown,v
77.50671376716407,Grizzly,I
5.648897093389071,Sun,m
23.936483822275058,Sloth,J
67.73021551913622,Kodiak,9
20.02201096316415,Sloth,M
14.124221704037332,Grizzly,z
95.6204953558398,Sloth,T
94.96136776847119,Panda,m
26.09707344945643,Sun,I
46.741774286638005,Brown,{
61.35112421362696,Kodiak,Q
37.89197650359996,Panda,9
39.23019003795443,Panda,h
86.02112001231647,Kodiak,M
51.5432503710459,Black,i
9.791767215193758,Panda,y
10.328201639272317,Grizzly,p
63.340172690545074,Panda,U
41.24226692876811,Panda,{
1.900911801188443,Brown,L
58.5923742628091,Panda,6
8.74210221779621,Sloth,V
89.15139401928667,Grizzly,9
76.2550243888464,Black,4
89.83819137369422,Grizzly,X
21.896992226136803,Sloth,F
25.832940101817847,Grizzly,{
35.23540857868513,Grizzly,r
85.50593328358144,Grizzly,B
8.889064816779568,Kodiak,q
79.4349441420588,Kodiak,y
70.48349681236921,Polar,A
60.3836126919019,Brown,O
79.68972682860749,Brown,V
79.15663093962682,Brown,u
53.84870689911757,Spectacled,2
69.09830926353673,Sloth,k
27.067586838606704,Black,u
70.7476353861098,Sloth,O
40.98794029081324,Spectacled,H
64.26672924796473,Polar,B
18.02256971268563,Spectacled,B
73.51917499465081,Sun,}
69.02783210897235,Brown,a
87.51526413005489,Spectacled,p
12.007306979514432,Spectacled,V
1.9749343454462664,Kodiak,I
83.11343751311526,Spectacled,o
7.2707713391503725,Panda,j
21.011829308231377,Panda,8
48.46143432144645,Sun,s
33.10415489842432,Polar,3
90.03117112965987,Grizzly,t
93.55534860140924,Polar,t
11.181514328737208,Polar,b
38.042073348033114,Brown,6
26.592584961654396,Panda,c
73.68234602288406,Grizzly,{
59.27998817347385,Black,7
92.19920493686493,Grizzly,4
23.3093682018399,Sun,3
72.36378415336321,Brown,I
71.91271143021461,Black,3
69.87718149256432,Grizzly,K
6.062338999862127,Sloth,k
67.90995383707921,Spectacled,4
37.21200657118783,Grizzly,C
41.56906988014168,Spectacled,B
27.38104315221085,Polar,b
73.68815052315446,Panda,8
67.10947839889376,Sun,W
27.352837577639242,Panda,n
69.50936982128744,Polar,q
81.04585746897595,Panda,4
50.6483849011939,Sloth,A
11.590495232926123,Polar,J
46.40233181045497,Sloth,4
17.607164693798104,Grizzly,h
61.50229337734838,Spectacled,d
65.3373420046504,Polar,W
79.53935383177185,Polar,S
49.26757618600881,Sloth,h
66.280162748245,Kodiak,e
34.454491247468745,Sloth,t
94.39182208412288,Grizzly,w
4.0661227154480954,Sloth,Q
78.61556272984028,Sloth,g
4.709543925988724,Grizzly,i
6.703250070863631,Polar,r
36.48328583642567,Polar,T
27.251776233619896,Grizzly,P
87.92891845504597,Brown,b
54.554747605133755,Sun,d
80.4867033558111,Spectacled,A
42.47411530829383,Sloth,p
36.8119565020111,Sloth,I
54.14647758296932,Spectacled,{
46.94689770119558,Spectacled,A
60.10175358679,Spectacled,{
70.01368079950355,Polar,b
66.16038373701798,Black,N
24.87814042942412,Grizzly,z
59.99067416735559,Black,O
50.84603523423253,Sloth,e
42.10176172082624,Panda,F
85.51750663953784,Polar,8
55.04005329338067,Sloth,1
99.08446519100646,Polar,w
39.74250168859014,Grizzly,y
77.06523038007437,Spectacled,z
2.836287155106132,Sloth,s
47.56894947087957,Panda,g
82.74211855770045,Brown,5
18.67233147706887,Kodiak,2
72.16004048023456,Grizzly,J
29.198489838712682,Sloth,8
74.72757328257133,Kodiak,F
73.7583215798917,Kodiak,E
50.67059118616597,Sun,E
33.97551930495438,Sun,T
45.99560040235057,Polar,e
70.8453283715743,Polar,Y
25.45648621937633,Panda,o
7.285146688894162,Brown,o
92.0926259339068,Sun,4
82.20243394780292,Panda,e
2.1477556444425616,Polar,t
66.13500414202653,Kodiak,Z
91.33430548667395,Spectacled,j
78.34648011643547,Brown,A
44.067405869382526,Kodiak,y
86.27108007458774,Spectacled,4
40.72261226358596,Polar,g
31.87353861106852,Black,}
22.006459082495834,Panda,I
1.4308448571693666,Panda,d
29.509431625058248,Grizzly,0
21.638187779307405,Sun,q
1.8058102659171738,Polar,8
43.84239819391148,Sloth,r
10.80427218147656,Sun,9
85.25432182206141,Brown,b
74.4122447713139,Brown,V
78.19463931622414,Polar,V
65.26793545114118,Spectacled,W
98.81026754512492,Panda,P
15.666862138491233,Panda,s
26.923373054550826,Panda,1
99.83938745805736,Grizzly,J
29.79098828459541,Kodiak,B
7.51588402192972,Spectacled,Q
27.383069752731505,Grizzly,x
51.70153766203204,Panda,2
47.56513534511032,Black,Z
95.35235923025674,Kodiak,A
49.04183258168157,Spectacled,T
25.75964056631992,Spectacled,h
94.31041918944506,Polar,n
32.366027219567314,Brown,P
87.40027628484395,Black,}
13.97873906244742,Kodiak,x
87.56978889414347,Polar,l
65.49894419197616,Polar,3
52.773081670149224,Black,C
57.65351378709376,Sun,Z
65.06322641682509,Kodiak,8
76.74681864245545,Grizzly,H
73.87070841361857,Sun,Z
4.087784941767714,Sloth,X
6.982680763717342,Sloth,Y
33.046874918639105,Sun,N
28.548239903295702,Brown,o
74.13080974889819,Grizzly,m
64.57827518246594,Spectacled,S
54.92838651538994,Kodiak,k
68.52183844989837,Panda,5
10.72958767943214,Polar,c
49.959715527292545,Sloth,E
87.43548713949623,Panda,H
87.05270669184489,Polar,f
43.74919016943847,Brown,n
27.856563350486653,Spectacled,y
78.71641910127988,Grizzly,G
74.02283399078284,Sloth,T
74.73575099434105,Kodiak,u
25.100998996710157,Sloth,Y
48.9595455991538,Brown,G
20.900883568954143,Polar,3
19.390744630272717,Brown,J
70.03333155427384,Spectacled,S
6.601785864079712,Kodiak,E
95.53627188127187,Kodiak,3
19.06867535993809,Panda,w
78.55411031612033,Sloth,n
22.96181602655366,Brown,j
94.6339147901123,Sloth,i
21.102576539809014,Panda,w
14.068686260367002,Black,K
66.87027208531246,Sloth,p
90.5141348546848,Sloth,g
5.253304479025389,Grizzly,6
49.31360466311246,Sun,x
34.96357848245045,Sloth,p
78.98308976594204,Kodiak,p
72.31886506932274,Black,e
81.01969857284331,Grizzly,G
88.1196655717346,Polar,}
72.72539907659028,Black,L
35.54738793109776,Sun,U
36.86625890764379,Black,i
88.4735896278185,Black,N
39.23303399480324,Sloth,f
32.31459640811296,Spectacled,B
75.5158542212876,Spectacled,7
44.350183305796264,Grizzly,w
45.40796301793033,Sloth,t
67.87537071156329,Panda,C
39.71245920879204,Brown,M
80.96116064130922,Sloth,2
98.0056053375712,Kodiak,u
13.184070161270423,Grizzly,X
16.49302832436822,Sloth,c
95.24260115722272,Spectacled,c
25.655276414865156,Sloth,3
87.54414863659063,Polar,3
81.04950727639245,Brown,W
25.042581609271352,Sun,X
67.61311130724825,Spectacled,h
40.942400474301046,Spectacled,j
56.54463882335858,Grizzly,1
49.665602459871124,Grizzly,m
2.6799812430045256,Kodiak,N
18.690324713318486,Sloth,E
40.71647196055211,Sloth,D
4.977775769636472,Polar,B
83.55019985511196,Grizzly,f
68.85915342713291,Sun,e
83.83436090802412,Sloth,M
37.22843249301473,Sloth,g
42.49354486131301,Sloth,p
38.33381608232609,Panda,v
70.36004791422467,Panda,7
74.18258667145588,Polar,f
61.73502743243026,Sun,T
29.354737750493165,Panda,x
96.23817694904423,Polar,i
19.161495289642716,Black,4
48.06533898816979,Brown,9
36.70175457957312,Black,S
61.60987658206869,Sloth,q
70.1934650044273,Brown,o
25.837009570412995,Panda,v
96.82095077381709,Sloth,A
19.78681127527676,Black,5
42.58943683153243,Sun,H
79.98317775256609,Sloth,l
38.28552152211141,Panda,p
72.0005242755296,Spectacled,l
13.065705791110238,Grizzly,4
46.57231637597364,Brown,z
83.83489432629858,Panda,O
42.35830303949292,Polar,2
5.8896315893864575,Sloth,C
9.601139257752722,Black,j
21.583486324077395,Panda,h
92.96428527807275,Black,H
73.35740729020256,Sun,{
13.145432714508697,Polar,4
14.35927894010205,Panda,K
23.645376448384646,Grizzly,J
76.09828222274518,Black,Q
51.20583691190404,Spectacled,x
87.2130592662261,Brown,F
96.84172082116189,Black,s
80.34094441619769,Spectacled,0
90.57512236893,Kodiak,q
13.007160208635693,Brown,o
7.441856090552079,Panda,C
74.72094209524313,Panda,{
61.504186781873905,Grizzly,o
95.32849693691803,Sun,v
34.16754114914357,Sun,r
27.36347344367197,Polar,G
78.80268940465798,Brown,d
82.73623706019671,Kodiak,N
72.89607163266251,Sloth,q
98.8600982617011,Sun,J
1.8760912944542518,Polar,u
98.18252964505004,Grizzly,I
0.48384778201776557,Brown,n
38.550744964744624,Panda,Q
65.0805318211788,Sloth,9
53.59522567529035,Sloth,q
81.1709450402364,Grizzly,m
37.311429517413764,Sloth,7
20.443499580661182,Panda,Z
9.347507639641705,Sloth,S
10.364030496728716,Sun,4
36.54531404168435,Grizzly,R
16.55659409313325,Brown,O
22.140786995020246,Polar,v
78.73950284642683,Kodiak,D
77.85734352254477,Kodiak,I
30.67628412051312,Grizzly,t
73.9937640957544,Sloth,b
4.21634516146111,Kodiak,j
12.500546310541305,Grizzly,j
42.20112374457633,Panda,f
19.464236391388646,Spectacled,{
40.32330328081313,Spectacled,E
93.77219211207293,Polar,j
53.258696136551094,Sun,n
54.85310780578161,Black,o
51.72290046014524,Brown,V
24.771576001074102,Polar,3
66.09797776672434,Sloth,J
11.624276433333858,Polar,4
32.650226378997175,Polar,d
59.61231233377862,Sloth,R
65.32487155528399,Sun,l
68.04215888823119,Sloth,Q
24.327004598038126,Sloth,8
76.90309961658429,Polar,8
7.925114192360406,Panda,6
47.56034550106835,Sloth,X
72.14823346116623,Polar,Z
89.80339172262629,Sloth,q
27.007193778399774,Black,E
50.288710886552856,Polar,9
41.898979752095066,Brown,i
89.09823132553873,Kodiak,G
51.224387185968965,Polar,q
40.881707180103454,Panda,O
92.04517663528652,Sun,x
17.295064786740177,Black,F
43.93954579478672,Black,f
46.93874516184441,Sloth,K
51.450577407651124,Panda,q
63.64387143277496,Sloth,U
43.58207207852668,Brown,L
17.00681722745846,Panda,J
17.83682188190765,Kodiak,Y
87.48852394448456,Black,z
90.24476802517269,Grizzly,q
83.03992308254986,Polar,}
3.6487042447008844,Sloth,b
79.73705312226207,Grizzly,C
32.822311887753905,Panda,F
51.68701017096079,Sloth,r
2.1535873649983217,Black,2
24.929912344825766,Brown,l
81.73544764653016,Panda,i
48.29059294846986,Sun,t
51.39409765802401,Sun,k
83.18469940297713,Sun,h
74.45871039414766,Panda,P
22.097915873815854,Polar,M
52.1450410965259,Black,F
99.56318658186595,Sloth,V
75.73297458307624,Black,F
31.274197768756995,Brown,e
35.386645257596584,Black,P
79.29690286998763,Polar,V
11.53318045714008,Spectacled,y
44.62283533937074,Panda,e
50.62492556630708,Black,l
90.14381014619731,Sloth,{
37.77578542991995,Sun,e
19.09507525518468,Grizzly,2
19.96979604391368,Grizzly,j
71.69082027780074,Sloth,F
16.17538408558855,Sloth,e
61.35992005302266,Kodiak,M
10.041639521019253,Panda,n
97.22830766397536,Black,m
21.75425756166466,Spectacled,h
20.509152546022356,Brown,}
79.11993801071901,Polar,D
24.863833757800226,Grizzly,Z
41.590888121177414,Brown,7
2.3169377897680477,Black,w
27.637166430758707,Panda,{
36.419359329689215,Spectacled,Z
20.65597557682075,Sun,f
7.0916429924532505,Sun,i
0.24947088417657248,Sun,O
40.47941139009069,Sun,2
10.46222321446968,Black,j
94.57159328985159,Panda,s
66.48224538153286,Kodiak,L
94.73659236008531,Sun,8
66.51773381104071,Sloth,O
22.36837183820226,Spectacled,k
65.8383317729896,Sloth,m
9.114810678816976,Black,j
64.50567914090641,Sloth,t
59.196210176757056,Sun,v
29.11476671025116,Sloth,o
33.940768572944144,Polar,n
61.02631191152532,Brown,q
76.68944678148041,Panda,S
18.17017644021699,Brown,F
65.26948222630648,Sloth,n
95.53662636975075,Spectacled,i
48.00659168985907,Sun,u
57.1061409748983,Kodiak,}
59.338692780107706,Sloth,Y
3.244241078955379,Grizzly,f
53.1913582156634,Grizzly,Y
0.38112664937273166,Sloth,p
65.07923485101855,Sloth,s
55.77821356799685,Panda,K
87.60779886152613,Polar,F
64.06780503173547,Polar,j
57.47482734286622,Sloth,y
15.516860854031789,Spectacled,Y
44.68435316836712,Spectacled,h
89.00741921885647,Black,c
0.21186909305334067,Grizzly,O
41.22347708523303,Black,n
10.154088699232645,Black,A
14.300962131184924,Black,N
38.233175106056635,Kodiak,a
90.04815448528186,Spectacled,y
25.652569440067573,Sun,P
15.684510428199406,Spectacled,P
18.65561398467768,Sloth,F
98.91075654069651,Sun,t
13.04476540295143,Sloth,}
34.26485979574147,Kodiak,p
57.37148383872328,Brown,O
32.888104280966004,Panda,i
12.633233310029635,Spectacled,L
43.7202643554407,Kodiak,o
98.91865264655557,Kodiak,u
62.46209440956556,Polar,f
11.313183227144352,Kodiak,i
51.0729033055775,Brown,k
44.04184038001856,Sloth,i
9.81163428377142,Grizzly,k
68.67902737106974,Sun,P
8.948230692391789,Kodiak,Y
93.39667514507654,Polar,Y
7.43797763886398,Spectacled,t
22.88174639037519,Grizzly,6
50.677034116975925,Sun,D
37.79254499420285,Spectacled,U
45.00397117712348,Spectacled,8
15.148051540480223,Sloth,t
49.03336321178966,Kodiak,a
29.47340084181551,Kodiak,E
7.826231220563962,Black,t
18.646990948621188,Kodiak,0
43.88288382965458,Black,H
12.871792177452225,Panda,o
96.7502279659153,Brown,J
36.52131599367793,Sun,E
26.438811011050277,Black,h
93.44080550536034,Brown,W
63.78637330068311,Panda,M
24.051851498413157,Panda,E
16.236795619121615,Panda,I
52.03897943059601,Polar,h
99.7406261509451,Black,t
29.016908670308695,Panda,9
55.86339271646123,Polar,X
79.16009384089428,Black,1
87.94623197258143,Panda,O
36.21054594642372,Polar,Q
10.012696496008555,Brown,0
85.36271709712807,Kodiak,T
50.9553518355956,Sun,D
21.285985481385016,Brown,q
27.36086362491964,Polar,k
60.02368798672734,Polar,v
85.93953880170015,Spectacled,T
88.42280835168518,Black,R
3.2410511356444016,Spectacled,e
22.77322777349814,Sun,P
67.097395234407,Sloth,U
33.07449309082848,Panda,I
83.162385254238,Sun,p
17.93151308009655,Panda,6
90.60441651281728,Black,M
13.621147444521064,Brown,J
46.157090458275206,Polar,1
0.38283423507091685,Brown,Q
62.8773599566813,Polar,r
63.98060568133309,Black,C
45.484232057830276,Sun,f
21.504021279761755,Sloth,x
75.6378231613642,Sloth,S
69.17344621911012,Brown,K
23.519365990480356,Sun,v
82.07969406844491,Sun,c
35.613890172748064,Sun,x
4.073732669256202,Polar,{
78.01013461256356,Sun,K
55.04884386761122,Panda,{
47.22376108488615,Sun,7
24.6382378583178,Black,e
84.60707558451132,Polar,m
48.31186391857315,Sloth,z
67.67264420751836,Spectacled,Q
82.44222560231863,Panda,B
41.77849917568642,Polar,Z
27.09039914917145,Spectacled,{
26.221897969468046,Kodiak,M
29.064250613777443,Sun,L
79.3308466042118,Grizzly,j
10.562094040745485,Sun,V
89.40448574331121,Brown,4
82.12262533393366,Grizzly,C
87.31880481985145,Sloth,x
26.431555642503525,Sloth,m
47.733989631326125,Brown,w
14.928844544120368,Spectacled,l
28.30639041935138,Kodiak,X
97.87986097961911,Spectacled,h
48.265661712138865,Black,2
49.784616343337795,Polar,D
93.23530527225074,Sloth,M
46.14175777481593,Grizzly,T
21.14314203900185,Polar,U
52.81732808248654,Panda,T
11.73221264776979,Polar,i
0.24837535794053345,Sun,8
14.026710515465258,Panda,U
72.00829983633967,Brown,2
2.4623799072123975,Brown,9
95.62420879516766,Kodiak,D
87.5847008968354,Black,1
49.92058809703305,Kodiak,F
82.02901542053198,Spectacled,6
71.47399295380087,Sloth,A
99.59705610811112,Grizzly,H
92.5434134670574,Polar,1
78.53181288091481,Spectacled,G
84.88003056249511,Kodiak,Z
99.8439138115819,Brown,u
80.70454777431009,Kodiak,h
61.64579976073485,Kodiak,t
54.101097499092056,Brown,Y
81.87173441081357,Panda,H
4.493497454124573,Polar,y
47.07543332717865,Sun,n
3.542328623960056,Brown,W
5.245680068155057,Kodiak,j
17.345531471313734,Sun,L
48.50725639061733,Grizzly,4
64.88830653647281,Kodiak,0
30.338660560769704,Sun,C
98.97904006307526,Spectacled,b
81.8540535454276,Spectacled,o
26.730793373572315,Sun,S
53.947275474374635,Kodiak,0
11.711048090413756,Sloth,C
33.75810361970398,Black,g
74.35668534016116,Black,H
88.16060979174324,Sun,X
59.953184361870896,Spectacled,E
53.180322485604556,Black,y
89.0648231541483,Black,q
75.59287441508265,Polar,Q
69.20855732289175,Black,j
74.45718641107554,Kodiak,y
28.469978806557062,Sloth,j
88.36874700661107,Kodiak,m
28.672590896444895,Spectacled,H
89.7576355814141,Sloth,n
66.33519172872542,Sun,b
56.10662021517283,Sun,7
59.83253961014685,Sun,d
23.44387683200567,Sun,}
81.70351473160363,Spectacled,i
92.29313036930054,Kodiak,z
69.69369102674563,Grizzly,s
86.31047922763936,Brown,M
45.188813461681065,Sun,7
87.03652458297343,Polar,1
72.06968751925487,Brown,w
53.61468197689271,Spectacled,E
39.163802839044514,Panda,i
62.31732247668602,Black,H
49.99057538452122,Panda,U
41.84553586185273,Black,l
36.40039821663815,Kodiak,U
84.33984375671471,Sun,8
41.74930954599271,Polar,6
58.41705732280745,Polar,F
13.46271961944968,Grizzly,F
25.902319479044976,Brown,K
99.92012330800925,Spectacled,F
65.33110944488068,Sun,{
87.0006712633101,Brown,A
87.30320641323068,Polar,3
54.39057124702518,Polar,d
43.682810933935535,Black,l
20.541795159359346,Sloth,P
91.0052325780383,Sun,R
49.017155477381515,Grizzly,3
23.730876314920945,Panda,M
66.04587286666683,Kodiak,a
76.46831393189021,Panda,m
89.74186410578508,Kodiak,E
90.06856055845627,Black,2
39.88972305080446,Kodiak,w
92.70668690609631,Sun,r
55.341643127023666,Spectacled,T
11.664462154927369,Sloth,N
59.217544545030066,Sloth,9
59.91300915796489,Black,I
16.916390597485954,Polar,p
56.212089902145834,Spectacled,h
2.6850046793289173,Brown,5
81.52140427645173,Sun,Z
28.686148086784325,Panda,K
71.79850462849986,Spectacled,e
91.2733939859352,Polar,6
26.36408981013544,Black,5
33.463321749045086,Grizzly,A
49.515225830834396,Polar,C
63.49564876605097,Sun,s
54.5725784026467,Grizzly,O
86.0939886165408,Brown,Y
84.76914160422281,Polar,w
46.119621778139695,Sloth,l
99.1032919226557,Polar,R
36.22405596161491,Sun,R
95.13004471612196,Kodiak,0
43.646486189947666,Brown,n
